reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5127753a-df0b-4b27-9d6b-ca0bdbb15901,Risa Parsyla,https://play-lh.googleusercontent.com/a-/ALV-UjXjmpZamK6qalIWsYiKc4rw2MUguTeRtFZF_suLpH_x2ZLGXvVW,"Tolong nih,perbaiki lagi tiktok ya. Dari update,postingan,sampai mengunggah postingannya. Setiap akan memposting atau mengedit terkadang keluar dan tersimpan di draf tanpa bisa mengunggahnya.",1,25,35.1.3,2024-06-13 13:20:34,,,35.1.3
58800a34-0a82-493c-9ffa-e6195169d0bb,Nekori Nori,https://play-lh.googleusercontent.com/a/ACg8ocKPKDq4lC9UV1hnyK2h3QML0ndS1qe89ZXdc4IuiJAZZS1KUg=mo,"sebagian vidio yang sudah saya sukai pasti hilang dan saat saya cek lagi.. benar saja, vidio itu menunjukan jika saya belum menekan tombol suka, padahal saya sangat yakin jika saya memang sudah menekan tombol suka di vt itu tolong diperbaiki tok",3,1,35.3.3,2024-07-09 09:38:12,,,35.3.3
fb06c73d-9cb7-444c-a934-71bfa7df01b8,Balqis,https://play-lh.googleusercontent.com/a/ACg8ocJvEGXmINTWVDqFuCKQ1Foq08l5q4e9YQuR9WR0_cBBYt0K6A=mo,"Tiktok knpa ya?kalau saya membuat vt dan knpa tidak bisa disimpan?saya udh coba berkali"" dan udh ada bacaan nya ksimpan ke album dn sya cek ke album vt yg sya simpan tdi tidak ada saya ulang sampa 5-10× samsek GK bisa dan saya lari ke foto dan sya foto logo ke simpan nya tidak ada dan untuk yg efek slalu aja ada masalah ktnya efek tidak mendukung pdhl sya udh update tpi samsek GK bisa tolong di perbaiki biar sya bgi bintang 5🙏",1,9,35.1.3,2024-06-28 04:48:27,,,35.1.3
83f97b6c-894d-4a54-a9f9-0572603e8d31,Pradana Vibri,https://play-lh.googleusercontent.com/a-/ALV-UjX_qpQzfS55h-MGamT5ue7khGTCPm13mMXffR7lgOuVYBFRn6qe,"Dulu aplikasinya mudah banget lho dan gak ada aturan aneh-aneh. Sekarang ngelag dan ada pembatasan durasi upload. Biar apasih kek gitu?!! Nyusahin buat video punya like banyak, kecewa deh sama tiktok gak kek apk sebelah upload video durasi kurang 1 menit bisa dilihat banyak orang dan di like banyak orang. Emang bener kalo tiktok mau ditutup apk khusus Indonesia, tutup aja daripada nambah emosi orang-orang.",1,16,35.3.3,2024-07-02 08:09:35,,,35.3.3
f9fdeece-22e9-4521-a043-7956c850e0c6,Nova Ardiyanata,https://play-lh.googleusercontent.com/a/ACg8ocKSiZCzG0nn3zPsjtmofDdOFvO0Fo0BiG0UdtES6qiBHKpHWQ=mo,Maaf tak kasih bintang 1. Soalnya semenjak di update foto gak bisa di simpan. Bisa di simpan tpi ada tanda akun kita. Kalo pengen gak ada tanda akun kita harus posting foto/video. Apalagi kalo tidak pakai data sekarang foto tidak bisa di simpan. Dulu sebelum di update mau foto² gak pake data pun bisa. Kalo bisa tolong di perbaiki lagi🙏,1,28,35.3.3,2024-07-03 13:55:39,,,35.3.3
cb0752cf-0e4a-4628-9a87-464d75661198,Niha Awaliyah,https://play-lh.googleusercontent.com/a-/ALV-UjWi8eoyhIhGF-PhcTQAMsHgMDZ4676NpZK6R1ngQiYZm3-1notK,"Fitur foto udah gabisa buat save video atau gimana nihjkk mintiktok, aku udh capek capek ni di depan kamera daritadi ternyata videoku gak kesafe??? 😷 udah ku pencet lho itu tombolnya, even pas aku foto biasa pun fotonya kesave, huft bwang bwang waktu sj ni.",2,2,35.1.3,2024-06-26 13:50:50,,,35.1.3
0118047f-7e75-47f7-afdc-4cbd50842e9f,Lina Firly,https://play-lh.googleusercontent.com/a/ACg8ocLY2aLgbPqg-lSBi2zksvhgdySYHj4fXmTrvqsUdGJrc5l1nw=mo,Oke sih enak punya aplikasi ini karena bisa mengganti kegabutan menjadi keseruan aku jadi betah di rumah udh jarang keluar lagi apalagi bisa selvi dengan filter filter nya yang bagus dan menarik jadi semakin puas dan bangga punya aplikasi ini😍😍😘🥰🥰😘aplikasi ini juga simpel tau kalian yang mau foto foto eastetik tapi males untuk pergi ke tempat fotografer mending pakai aplikasi ini aja apalagi sekarang filter filternya sudah sangat meningkat lho sekarang banyak filter filter yang baguss 😘🥰,5,13,35.1.3,2024-06-30 13:14:06,,,35.1.3
e8ebc67c-36f0-422b-ad10-f5e1cc2e3ed8,Dinda Nadya,https://play-lh.googleusercontent.com/a/ACg8ocJH6BOE6NINVj_XdCZIgYVshDhhgopIPi5xVgLYuCL8bORgTw=mo,"Sekarang kalo nyimpen foto atau video harus posting biar gk ada tanda air nya, kalo nyimpan malah ada tanda air nya, lebih bagusan yg sebelum nya tinggal simpan terus udah deh gk ada tanda air nya, inti nya lebih bagusan yg sebelum nya",2,21,35.3.3,2024-06-27 16:30:01,,,35.3.3
df637700-357c-415a-9372-e35625e450aa,Riski Adi,https://play-lh.googleusercontent.com/a-/ALV-UjVuf6eVVlI9KXbbZPNI4SpzUuElmoFpaCOa1vJhcQkb-OEeUVK7,"Kenapa ya kejadian ini udah 3 kali kejadian, jadi di saat buka tiktok hp jadi ngelag dan ga bisa di pencet pencet , saya restart hp nya normal lagi buka semua aplikasi lancar pas saya buka tiktok lagi eror yg sama lagi , akhirnya saya uninstall aplikasi tiktok nya dan download lagi 😢 ,hp saya Xiaomi mi 8 pro Explorer padahal ram dan kapasitas memori masih tersisa 20 GB yg kosong nya",5,14,35.3.3,2024-06-30 03:16:50,,,35.3.3
2209968a-93f1-4ae9-a597-748c2e836881,Foren Cya,https://play-lh.googleusercontent.com/a/ACg8ocJ5uJtwQk20A3AUAqs6YTangRDyyhUm5WoTkQUkF6lr8wKm-A=mo,"Tiktok ini kok makin lama makin aneh, masa saya hanya berkomentar untuk bantu meluruskan masalah masalah yg ada di tiktok tapi komentar saya yg dihapus, padahal tidak ada kata kata kasar atau menyinggung pengguna konten, giliran yg membuat konten menghina agama aman aman sja konten dan akun nya, tolong diperbaiki ya sistem nya,atau memang sistem tiktok mendukung konten konten yg menghina? TOLONG DIPERBAIKI!!!!!!!!!!!!!, Sama sekali tidak ada kualitas yang bagus dalam tiktok,tolong ya sistem nya",1,5,35.1.3,2024-06-27 02:59:55,,,35.1.3
a555888d-d65a-4c51-944f-6268bd5592aa,Rapli Alfaris,https://play-lh.googleusercontent.com/a-/ALV-UjU2MyQjFbM30b5KET3c_sGiwfwI_17phku9MFhunp10HJ0zrxNu,"Ini apk udah bagus,tapi masih ada bug yang menggangu, bug yang pertama adalah vidionya macet macet/Blur padahal sinyal internet masih sangat lancar untuk apk lain.depeloved tolong per baiki lagi, terima kasih🙏",5,12,35.3.3,2024-06-30 06:34:07,,,35.3.3
ef83e83e-0d5c-43b1-a9b5-5e05bd9d1d48,Basyasya nisa,https://play-lh.googleusercontent.com/a/ACg8ocIQ7ECCcUeQ_IASHxwt1yuNE4yMLIzSHyJWFO5bMwNjE4CX-A=mo,"Aplikasi ini Bagus sih , tapi sedikit ngebug,perbaiki ini, pas HP ku di cas langsung mati layar nya, jadi mohon perbaiki ya,terus tambahin pilihan nya,biar tidak bosan,pas keluar dari game ini suara nya masih,jadi mohon di perbaiki,kalo cuma segitu doang kita jadi bosan,mohon di perbaiki game ini ya, saya suka tapi HP saya jadi ngebug jadi di perbaiki sedikit aja ya,dan sering ngelag jadi di perbaiki ya,kasih tambahin permainan lain nya ya, adek aku pernah ngelag, sekian cuma segitu Terima kasih",5,22,35.3.3,2024-06-28 11:33:47,,,35.3.3
2f907677-b3fe-4acf-bff2-11b29be2486f,Adila Agustyana,https://play-lh.googleusercontent.com/a/ACg8ocJ4fm7tmraeGO8TLjhlRIOnzQsjL9qPcDBMVLr9rGEgYbgrlQ=mo,aplikasi bagus，tpi knp aplikasinya klo saya bukan selalu update padahal udh di update pas saya lgi hapus' foto langsung bisa ini karna apa?，dan tiktok sekarang kacau parah apalagi yang dance alibi & kompa - kompa，tolong kembalikan tiktok seperti dulu 🙏🏻🤸🏻‍♀️,3,6,35.3.3,2024-07-07 19:16:02,,,35.3.3
7d1dc4df-3ce3-454b-856c-c923f1662722,Alena Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocKyaYg4Q4vqwH0Yx-NscIkFkdUxfRnyp7oSE5NEo15vpuIekg=mo,"Aplikasi ini udah bagus, tapi ada yang kurang di riwayat tonton di filter berdasarkan tanggal disitu hanya ada 2024 saja tidak ada 2023 dan 2022 jadi agak kecewa dan menyulitkan orang yang ini melihat video lama untuk nostalgia dengan trend lama yang dia tonton, jadi tolong ditambahkan tahun tersebut.",5,5,35.3.3,2024-07-09 04:58:04,,,35.3.3
76ef1c5e-45f2-43af-8acf-ff2f0acf76b4,Marfuah Marfuah,https://play-lh.googleusercontent.com/a/ACg8ocLAgrFyy_KuHUsS5ix1dcLitLNxO8EnOUg_XenJreAn_rafgg=mo,"Aplikasi yang sangat bagus, tapi saat scroll kadang kadang ada live atau iklan yg mengganggu jdi tolong dihilangkan yaaaaaaaaa karena kadang¹ suka nglag dan tiba tiba masuk ke live orang",5,9,35.3.3,2024-06-30 12:50:02,,,35.3.3
1c0d46f7-43ad-4dee-8de5-2b4638829dfe,K U,https://play-lh.googleusercontent.com/a/ACg8ocJZuCayjlf1Kl2Ol6TNeS-eCipCf92D9N-2JxpiuMt9lHxTmg=mo,"Saya mengunakan tiktok sudah dari 2020 tiba"" akun tiktok diblokir secara permanen dan gak bisa daftar tiktok lagi, sudah nyoba berkali"" tetep akun ditanguhkan. Saran diperbaiki lagi sistem tiktok yg sangat merugikan penggunanya sedangkan tonteng"" yg fulgar saja kenapa selalu Lo Lo s dan tidak diblokir!!!!! Saya yg gk pernah bikin konten aneh aja kok bisa diblokir secara permanen tok tok tiktok!!!😡😡😡😡",2,9,35.3.3,2024-06-25 15:23:33,,,35.3.3
4964371a-840e-495e-888b-5b809b131bd8,Taryn Athaya,https://play-lh.googleusercontent.com/a/ACg8ocICbiCY2pC3M_AnhQkW1BFbZ1rSKqXhhjzvODNGb7W-1dDwHg=mo,"aplikasi nya bagus,cuma d beberapa hp gabisa foto geser. dan,konten nya ada yang 18+ membikin anak tidak nyaman atas konten tersebut. apalgi,dikomen banyak bicara 18+ kalo ngeliat gituan. tolong pihak tiktok,kalo ada post 18+ beri pelanggaran di akun nya. ini umum,bukan berbagi pengalaman 18+",5,6,35.1.3,2024-06-27 02:32:20,,,35.1.3
7d628628-ea17-4e85-9ab9-99e7468d7f8e,putra mirna,https://play-lh.googleusercontent.com/a/ACg8ocKZqYFWWOjTDRXvwkJ2KHHZusj3krr0b6fA87_E1OPx3qPsrcM=mo,"Woylahh. Sering banget update seharusnya lebih baik, malah semakin bobrok. Ngelag parah, muter² doank isinya. Dan yg disalahin jaringan. Baru masuk aja udh gk ada gambarnya, aplikasi berat bgt. Please perbaiki lg, bukan gw doank yg complain. Udh bnyk yg complain seharusnya lebih baik, bukan semakin buruk.",1,66,35.3.3,2024-06-28 05:27:43,,,35.3.3
93b1513b-2da2-436a-85b6-03dc8d70ea7e,Agung Intan Arjayanti,https://play-lh.googleusercontent.com/a/ACg8ocLt1BaUSji9D_WbhKvVsYdnVlpgUKjSTzUxUOI4byB9IsoCgw=mo,"Tertumben kena tipu belanja online ya cuma di tiktokshop ! Hati hati kalian yang belanja di tiktok shop, nggak aman, mending belanja di toko oren/shopee nggak pernah tu sampe ada toko yang bisa nipu pelanggan, mana nggak ada bantuan dari tiktok untuk permasalahan seperti ini, sialan !!!!",1,37,35.1.3,2024-06-16 08:25:01,,,35.1.3
198a91d0-28d5-45a6-8db6-acb24a0108cf,Winda Songkel26,https://play-lh.googleusercontent.com/a/ACg8ocK3tKlyWPyY-Bfgbt8QLJa9HoI6cDmQWXBnv-MoMhqPvvh87w=mo,"Kenapa tiba-tiba bisa keluar sendiri sih, udah gitu pas mau masuk lagi harus verifikasi.. Udah di verifikasi nunggu kodenya lama banget, itu sebenarnya dikirim gak sihh kok gak ada masuk masuk kodenya..",3,3,35.3.3,2024-06-26 10:10:38,,,35.3.3
215f6744-5ee3-4ce1-940a-50654e91e424,Nabila & ALkhalifi,https://play-lh.googleusercontent.com/a-/ALV-UjWrIdJiH_W6YkDRLigosZX0FM68iw1tH--obp-YiqxDoSyUMU71,"Tiba2 akun d blokir tanpa penjelasan. D tanya penyebab akun d blokir lewat email,,tpi tidak dapat balasan. Percuma ngadain banding jg,ngga dapet respon. Hanya ingin tau alasan'y akun d blokir aja ngga bisa. Jika akun saya bermasalah,saya hanya ingin tw masalah'y dmna. Karna emg saya tidak melakukan kesalahan dan saya mengikuti aturan dari tiktok. Maka dari itu saya sangat ingin tw kesalahan saya dmna.",1,2,35.1.3,2024-06-30 15:55:47,,,35.1.3
65358977-c0a2-43a4-9bcc-fb6d26e20703,Diky Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXBfVY5XbqeocdpMPlV2F47k2cIP9SUqP47LDL5JL4SyEasuro,"Setelah diupdate tombol simpan videonya kok hilang, jadi ribet kalau mau nyimpan video sendiri harus posting dulu , kembalikan tombol simpan videonya seperti yang dulu lagi dong",1,7,35.3.3,2024-06-27 17:08:42,,,35.3.3
cd142614-70ce-40ff-86f4-4106dd52aa83,one piece,https://play-lh.googleusercontent.com/a-/ALV-UjXHnshTqvkivY4xoCnFdyqIKcUp-3slxpmJLLTgOds4uhdJ-3E,Baru aja mau buka tiktok nya tapi😢 bug tiba tiba kambuh lagi pliss developer nya perbaikin bug ini lagi asik asik juga nonton tapi malah keluar sendiri terus pas lagi bikin caption konten ku malah ngetik sendiri gak jelas gitu😢,2,4,35.3.3,2024-06-28 14:40:26,,,35.3.3
4dc7f155-9028-4dc6-9359-5dbdbd9662d9,Triana Muthoharoh 0926,https://play-lh.googleusercontent.com/a/ACg8ocIEQbyTm4O-8_S0buv5j98J6vLiDC4PkV-MVMYMhoGcmBWB=mo,"Tiktok kenapa sih?? Punyaku dari kemarin nggak bisa di buka. Udah coba uninstal trs instal lagi loh... Masih aja nggak bisa di buka. Udah di refresh juga tetep ajaaa😭 Tolong sekali lah, Ini giamaaa??? Mana paket masih di jalan, kan saya jadi nggak bisa ngecek!",1,5,35.3.3,2024-07-02 07:01:36,,,35.3.3
8505f872-7738-4e98-9674-1d32feee12fa,Ida Eska,https://play-lh.googleusercontent.com/a/ACg8ocKUpR1hSmwpUKrJjqWgLaIdhlnXYIezP8yfmr4FwmlnhwI_PQ=mo,Kata saya tiktok ini bagus tidak ada lag atau apapun walau pun harus memakai wifi/paket tapi aplikasi tiktok ini banyak beragam vidioo,5,0,35.4.4,2024-07-12 02:53:25,,,35.4.4
7ea41d1f-9e93-49d3-829a-0c7183b46e05,Olshop Olshoper,https://play-lh.googleusercontent.com/a/ACg8ocJlWvu91h5wnZsZCd2gbc3wuc5d94jh8xr6OCiAdK8FQRAuYQ=mo,"Tiktok makin ke sini makin ga jelas.. Pas di buka suka ngebug sendiri ga bisa ke buka.. Terus juga tiba"" HP jadi ngelag parah harus di matiin dulu baru bener lagi.. Karyawan nya ngapain itu woyy benerin ni apk tolol",1,5,35.1.3,2024-06-28 17:11:45,,,35.1.3
6fe7eaa3-50d2-4df1-9791-ba7b297d0ef7,Nabilla Ardina putri,https://play-lh.googleusercontent.com/a-/ALV-UjW3iVtAiMhN9tnnXamAYCWNMYfFOIYAOI2mkIPsv7DnY-uRDSM,"Aplikasi simpel, bagus berguna, dan juga menghibur publik, jadi saya rating 5 tapi knp ya waktu saya mau chat/DM orang itu gk bisa? Trs pas mau masuk ke tiktok lama",5,5,35.1.3,2024-07-01 12:48:39,,,35.1.3
cfb3d203-01ec-4960-bebc-821278a38c82,Apria Ningsih,https://play-lh.googleusercontent.com/a/ACg8ocLHh6eGPuRm9xbTOLgl4-vU77ejn7mp6aXeQgm2OH9KhqNb7g=mo,"Baru pertama download tiktok, lagi sedeng suka sukanya ma tiktok ada hiburan tb tb maen blokir ajah ga jelas bgt mpe ganti no pun ga bisa,, sesadis itu!! komunitas ga jelas, aneh, mpe ga bisa kasih kesempatan buat memperbaiki akun mlh langsung diblokir,, mdh""n dgn byk kasus ky gini rating nya menurun!",1,4,35.3.3,2024-07-03 00:32:54,,,35.3.3
442104d8-6c8d-4c1e-8467-7ce8cbd32364,Amellisatrisnawati,https://play-lh.googleusercontent.com/a/ACg8ocJEpJ5dVyFX2VbeKHcYCHKWheCoaAeoeQzG5DyZNAoC2s8NsQ=mo,Apk nya tuh bagus cuma sekarang buat foto atau video tidak bisa disimpan lagi tolong dong pihak tik tok semoga buat fto bisa lagi untuk disimpan padahal sudah bagus tpi buat foto saja yng tidak bisa di simpan semogaa bisa disimpan lagi🙏🙏🙏🙏🙏🙏🙏,4,2,35.3.3,2024-06-27 12:17:36,,,35.3.3
fa9b3c6e-c0a9-4c24-b837-5eaf52591423,Mar Sela,https://play-lh.googleusercontent.com/a/ACg8ocKHO4C6POGuMN798KuFds43F_rLXvNzvoJqjKGYt_Qz91065A=mo,Tiktok shop .playleter nya tolong di perbaiki dong .saya mau bayar tagihan kode pembayaran nya gak bisa muncul .hal hasil denda yg aku harus bayar besar banget. Klo gini sya merasa di tipu . Tolong solusi nya dong gi mna .jngan jadikan saya korban pliss,1,7,35.3.3,2024-06-26 17:24:58,,,35.3.3
90d7a2a6-d094-43fe-b5d6-60d110b919e3,Revi Tamara,https://play-lh.googleusercontent.com/a-/ALV-UjUhZ2_73JXGpZ4IA7sPwXbzyAr4iusZVkBj2fO39xdb77OCmio,"Aplikasi ini bagus kita bisa membuat konten² lainnya dan menonton konten kreator, yg bermasalah hanya ketika kita masuk tiba² lag hanya itu saja tidak lebih :)",5,6,35.0.4,2024-06-29 12:54:47,,,35.0.4
6f74fc41-d1b4-4556-8585-6a9dbc2e8072,Kiki Dzikriyah,https://play-lh.googleusercontent.com/a-/ALV-UjXhmuL3T4bGTo_EeC0bEnf3XXvKnFMaAwScPnSbjRrQnAMwhD8,"Game nya asik seruuu banget, top deh,kalo lagi gabut bisa nonton tiktok,bisa belajar dari tiktok,tapi aku saranin di update lagi biar makin seru,tapi kalo mau live harus followersnya yang banyak,kadang kalo mau bikin video tiba tiba ngulang lagi ke lobby,biasanya kalo bikin tiktok yang ga macem macem kayak konten biasanya lah ya jadi pelanggaran,tapi asik sih,pokonya top deh",3,11,35.3.3,2024-06-30 09:11:00,,,35.3.3
443280dd-3649-498f-bf04-45bd0f18d200,Zalfa Aimee,https://play-lh.googleusercontent.com/a-/ALV-UjX2WHSrPklWLZNWYhoJ1ue2I-hkaB2QShITG_hFKQGO6w0eH-U,"Tiktok shop nya sudah hilang,makin payah untuk membeli barang di tiktok shop,dan juga umtuk chat teman di tiktok sudah ga ada lagi,jadi tidak bisa mengirim vt nya ke teman tiktok,dan juga saya sudah tidak bisa untuk membuat story di tiktok dari vt tiktok nya,MOHON DIPERBAIKIN LAGI YAAA!!!!",1,4,35.3.3,2024-07-01 12:13:32,,,35.3.3
5b8e9bd3-83c7-49d5-bf74-0900fb0e8e73,Lakhsmi Wardhany,https://play-lh.googleusercontent.com/a-/ALV-UjUNL_jY-A6Yt3f1HowA9v8rq6K5_ZxJA4fvF6uw5YlEQEdUuLVa,"Bagus sih tpi mohon maaf apakah ada cara untuk mengatasi algorithm nya untuk memposting karena terkadang postingan saya selalu tidak pas dengan algorithm nya, apakah ada yg bisa bantu? Kalau bikin yg lg trend terkadang suka cm views saja yg rame🙏",4,0,35.3.3,2024-07-02 01:26:41,,,35.3.3
9a6dad6f-d7a7-4da0-9e3f-9aa512da5e29,depy speed,https://play-lh.googleusercontent.com/a-/ALV-UjVYtVLAoz3F5dGhk5S8XH1i5wXjHgBWNfrq45sYXtQ5VnzaXuo,Sebelum nya sering tidak muncul / loading lama. Padahal signal ataupun wifi lancar. Setelah update saya pikir kembali lancar. Tp ttp sama saja👎. Aplikasi tdk bagus,1,7,35.3.3,2024-06-26 23:38:24,,,35.3.3
af2d6c76-3c9b-4f1a-a04f-e9448063bc8f,Aji Bayu Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjV6P3GcKwrbBjpAzdRQeAeHFSofHPxsJqwlzzQMw78VTUNF29EI,"Sangat baguss,dan kalian wajib download,tetapii adaa satu masalah tentang memasukkan tanggal lahir,saya kesulitan dengan itu karena setiap Saya memasukkan tanggal lahir tidak memenuhi syarat,jadi tolong permudah dan perbaiki apa masalahnya,dan semoga makin banyak yang menggunakan tiktok",5,10,35.3.3,2024-06-27 16:08:38,,,35.3.3
cd24876e-c766-4b42-8872-790fd68f9ba0,Radja Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjW2YChQQRy9OQ_Dpf1sDcWx4Vr7ZlHNO0unKJYuwm2XDIJl1QOx,di balik tiktok banyak player aktif saya bisa ganti nama terus buat video dan tiktok di update dan ada fitur baru tapi mohon ada banyak akun sesat mohon di delete karna gk pantas di liat anak²😁,5,2,35.5.3,2024-07-07 10:20:04,,,35.5.3
c0e4b7d7-aea7-4446-a3ed-bc64939ac004,Azzahra Ramadhania,https://play-lh.googleusercontent.com/a-/ALV-UjXHIX7uMgRDCrm2dH8phZEf_qTvxV7I7PUVp1tIoc99donSOcM,"please saya membutuhkan fitur untuk menghapus video/foto di posting ulang dan menghapus video/foto yang sudah di like secara cepat. atau ngga mau, minimal ada tulisan ""hapus semua yang di like."" atau ""hapus semua posting ulang."" saya butuh banget... pengen hapus tiktok karena memori akan penuh tapi sayang dengan akun saya.. tolong yaa perbaiki secepatnya 🥺🙏🏻",3,3,35.3.3,2024-06-28 12:24:42,,,35.3.3
08d752af-48d5-4fc6-b44d-710a31de70b5,Eka Hikmah wati,https://play-lh.googleusercontent.com/a-/ALV-UjXlhbVx9bzpb2nXdDs74hAHkWg8Wp_r9GY6JtC6PyD78Pz7htJ6,"kenapa ya sekarang tiktok jadi sering error, sering ga bisa dibuka aplikasinya, trs pas mau upload slide fto malah ga bisa dipencet. Mohon tolong diperbaiki lagi ya. Terima kasih",3,4,35.3.3,2024-06-27 23:12:37,,,35.3.3
44dfd656-8dff-495e-b3dd-82985bd6ddac,Abidin Zainal,https://play-lh.googleusercontent.com/a/ACg8ocIuYZYtCzu_9cA6uF20IZsfclU7PUDxTfK9lPzxS9LwthDXtA=mo,Tiktok. Kok sekarang. Ga bisa masuk lagiii ke tiktok. Setiap aku masuk ke tiktok. Selalu keluar sendiri. Klo dah keluar sendiri handphone aku malah Ngecrash. Kecewa. Aku loadingnya lama bisa nyampai 9 menit😭😢😢,1,6,35.3.3,2024-06-30 01:33:57,,,35.3.3
4d0861a9-7877-4597-85a5-e2d84cc11a47,theresia edel,https://play-lh.googleusercontent.com/a-/ALV-UjVOzZNEL-7Nouz32tuihGCI1nNQyePRuaHjRA091egOqnEVr5Fm,"Maaf sy beri bintang 1 saja karna aplikasi ini kenapa setiap pagi ketika saya buka HP saya harus leg, lola, aplikasi nya tidak bisa d buka dn terpaksa saya harus hapus aplikasinya dn harus download ulang lagi begitu terus setiap pagi. Tapi kalau siang malam aman"" Mohon diperbaiki lagi apk nya Trimakasih🙏",1,4,35.3.3,2024-06-30 02:13:22,,,35.3.3
9afc85ce-7eb4-4c9b-bddf-0f99af29a09b,Fandy Achmad,https://play-lh.googleusercontent.com/a-/ALV-UjWRUPCIDhDsqtvO4EqVuSS66nucnPUk4EWd1ntTtW8j5qxjl7I,"Aplikasi Bobrok., Main blokir seenaknya Mau bikin acun baru saja tdk bisa., Aplikasi ini menawarkan untuk di gunakan.tpi saat mau di fungsikan justru melarang., sudah gituh main blokir seenaknya jidat nya . Tdk tau apa kesalahan kita",1,8,35.3.3,2024-07-02 04:48:38,,,35.3.3
f431e44d-ef5e-4c51-8b8b-e8e1926fc13b,Rainn 1509,https://play-lh.googleusercontent.com/a/ACg8ocLSVCX0jg8HqMh0YHRwiKp9G34ATkrPJ005PsvSqeFWP_hJeA=mo,"tiap 5 menit nontong suka tb"" keluar sendri, kadang stuck layar nya item/putih padahal memori nya banyak tapi ttp aja keluar sendiri, gabisaa sv potoo haruss di post duluu manaa burem lagi hasilnyaa jelek bangett dahh, moga cepet upgrade dehh buat balikin fiturnya soalnya banyak yang uninstall karna gabisa sv foto tanpa wm lagi",3,4,35.3.3,2024-06-30 22:49:16,,,35.3.3
702c112e-d723-439f-a572-65fb8f17362d,Tia Usi,https://play-lh.googleusercontent.com/a/ACg8ocJDddIHluJCOPB-SdXeT6gWQaI3oVJAY3O8qxNVPCLpR3aGsA=mo,"Sekarang tiktok nya susah di buka,kalo di buka suka lama sampe 5 menitan baru bisa, sekarang juga sering update, kirain punya aku doang ternyata temen aku juga sama ,mohon di perbaiki lagi ya🙏🏻",4,0,35.3.3,2024-07-13 00:49:32,,,35.3.3
82cd7f0a-55b1-4e89-bc04-2560965aacf9,Qory Rizki pratama,https://play-lh.googleusercontent.com/a/ACg8ocIocXaxZIq4pkKpuSmQimYRuPGv5U1M0JBE5mdV_36ruhqt-Q=mo,"Apk nya seru BGT, tapi klo mau search apapun itu pasti keluarnya Bukan yang mau Kita search, juga di HP temenku malah gabisa live udh di coba berkali kali bahkan udah coba di uninstall dan di install lagi tetep gabisa live, padahal mau live bareng, tpi tiktok ini gabisa live di HP temenku, juga gaada search efek efeknya Jadi cape scrool ke bawah sampe efek yang Kita mau",5,3,35.3.3,2024-07-14 01:50:08,,,35.3.3
be2e9d26-97b4-4a0c-8541-4042072249d3,annisa,https://play-lh.googleusercontent.com/a-/ALV-UjXIxuFVZVCY6bVJtjgkREsbtHDfAOs8O5hJQWH1nzcbP1pNM7o,"sukaa bug,truss kaloo liat draf soundnya suka ilang ada kata kata ""suara ini di hapus"" padahal ga.tolong di perbaiki.untuk fitur²ny tolong jangan dikit² ilang dikit² ada lgi.🙄 GAJELASS BANGTT,SAVE TIBA TIBA ILANG,BALIKIN SAVE GADA WM WOYY PELIT AMAT ANJIR GLANCE JUGA ILANK PELIT BANGET.",1,9,35.3.3,2024-06-26 16:16:12,,,35.3.3
05c1e766-33ca-4df3-a58b-99f850ca8cf0,Satria Gumilang,https://play-lh.googleusercontent.com/a-/ALV-UjXG84hjPhTaLTjSyALs8q9y6JXyLRjHaQeqe0ekkOA3nZo-o-I,"Mohon untuk pihak tiktok ini saya tidak bisa login sama sekali ke tiktok ini karna ada bacaan akun anda di blokir selamanya padahal saya tidak melanggar aturan tiktok,tolong pihak tiktok ini gimana saya mau buat konten di tiktok jadi tidak bisa buat akun baru pun tidak bisa.....tolong dong segera di perbaiki udb 1 bulan tidak bisa buka tiktok inii... username akun satriaChya",1,5,35.3.3,2024-06-26 16:28:09,,,35.3.3
bee810d7-dd1f-480b-b985-25b9883920ae,Azzahra Oke,https://play-lh.googleusercontent.com/a/ACg8ocI0CNPn5lBDsBuj0OZjElbNULKmS4zPN6qb8Y3i6AIrveIUIQ=mo,Appk nya bagus sekali saya suka tapi pas aku melihat suara ai suara ai saya tidak berfungsi di hp oppo tidak tersedia kan?,5,1,35.5.3,2024-07-14 12:09:48,,,35.5.3
177d6fa7-fa06-4f16-a38b-f2518007b8d1,Dewi reza Wulan,https://play-lh.googleusercontent.com/a/ACg8ocJakxLXk0YBTuv2uwuA1mzda-jG4rk-r0vdetIeP5nm9O_RRA=mo,ini kenapa fitur simpan foto sama simpan video tanpa watermark ga ada ya? kenapa dihilangin padahal itu fitur berguna banget tiktok kembaliin fitur simpan foto/video tanpa wm please yang lain aja kek yg diubah jangan fitur yg ini🙏🏻😓,2,1,35.3.3,2024-06-28 08:10:47,,,35.3.3
